% CAPS-DAQ Version = 1.8.18
% CAPS software (c) Aerodyne Research, Inc.
% version: 0.12.7
% os: 6.6.58-gff02fcbf94a4
% Serial Number: 326001
% Total hours of operation: 1360:31
% Part: lamp installed on: 2024-01-22 in use for: 0:00 hours
% Part: pump1 installed on: 2024-01-23 in use for: 0:00 hours
% Part: pump2 installed on: 2023-08-31 in use for: 0:00 hours
% Auto. Baseline  is   On
% Auto. Baseline Interval = 0 HOURS 15 MINUTES
% Autosave  is   On
% Autosave Interval = 00 HOURS 01 MINUTES , starting 00 HOURS 01 MINUTES
% Divisors :  588 589 692664 294
% Mean Frequency = 16992.4
% IF Frequency = 28.874
% Exact Sample Time = .90
%             0            0           82            1
%          0742           17           15           10
%            40            3            5            3
%             0            0          151          700
%             0           77   6.9600e+00          100
%    0.0000e+00            0            0            0
%    7.3000e-01   2.9095e+02   0.0000e+00   6.3437e+00
%             0          111          136       326001
%    1.4402e+05            0   1.4200e+01   2.3408e+05
%    2.9729e+02   6.1100e+00           16         DHCP
%    10.80.0.61  caps-326001           35            1
%             0   2.9747e+05   7.5438e+02   1.0972e+00
%    1.8909e+04   5.3542e-01   1.1923e+01         2000
%           -20          588           17            5
%           650          950          166           13
%             0          294   1.9200e+00   5.2500e+00
%             0 2018-6-27_at_13:09   9.7141e-01 2018-6-27_at_13:05
%    2.0616e+00   2017-09-01  -1.0972e+01  01-Jan-1970
%   -1.1177e-35  08-Mar-2016  -3.6882e-22  01-Jan-1970
%    0.0000e+00   1.0000e+00   0.0000e+00   9.6000e-01
%             0            0
IgorTime,Extinction,Scattering,Loss,Pressure,Temperature,Signal,LossRef,Status,WC,SignalRef,RawScatRef,RawScat,SDR,WCRef,Timestamp
3864997697.927,682.369,611.160,795.502,755.87,297.57,54409,291.018,10136,0.500,144079.244,18955.921,130322,12,0.535,2026/06/22 14:28:17.941
3864997698.926,669.446,606.515,786.068,755.87,297.57,55233,291.018,10136,0.504,144079.244,18955.921,133756,12,0.535,2026/06/22 14:28:18.941
3864997699.927,665.666,593.640,783.311,756.18,297.58,55349,291.018,10136,0.505,144079.244,18955.921,131959,12,0.535,2026/06/22 14:28:19.943
3864997700.921,697.802,631.200,806.769,756.07,297.58,53946,291.018,10136,0.496,144079.244,18955.921,130474,12,0.535,2026/06/22 14:28:20.928
3864997701.923,662.268,594.240,780.827,755.71,297.58,55469,291.018,10136,0.506,144079.244,18955.921,133023,12,0.535,2026/06/22 14:28:21.937
3864997702.939,737.310,663.434,835.607,755.71,297.58,52183,291.018,10136,0.486,144079.244,18955.921,125362,12,0.535,2026/06/22 14:28:22.957
3864997703.928,702.508,635.933,810.201,755.71,297.58,53494,291.018,10136,0.495,144079.244,18955.921,129467,12,0.535,2026/06/22 14:28:23.942
3864997704.928,700.069,634.852,808.425,756.18,297.58,53482,291.018,10136,0.496,144079.244,18955.921,129669,12,0.535,2026/06/22 14:28:24.943
3864997705.928,676.203,611.574,791.003,756.18,297.58,54814,291.018,10136,0.502,144079.244,18955.921,132540,12,0.535,2026/06/22 14:28:25.943
3864997706.928,693.647,623.938,803.738,756.33,297.57,53991,291.018,10136,0.498,144079.244,18955.921,129872,12,0.535,2026/06/22 14:28:26.939
3864997707.938,690.146,622.539,801.179,755.87,297.58,54019,291.018,10136,0.498,144079.244,18955.921,130300,12,0.535,2026/06/22 14:28:27.955
3864997708.927,659.753,596.003,778.995,756.18,297.58,55647,291.018,10136,0.506,144079.244,18955.921,134322,12,0.535,2026/06/22 14:28:28.936
3864997709.926,696.192,628.088,805.594,756.07,297.58,53797,291.018,10136,0.497,144079.244,18955.921,129780,12,0.535,2026/06/22 14:28:29.939
3864997710.928,668.206,595.400,785.165,756.18,297.58,55064,291.018,10136,0.504,144079.244,18955.921,131183,12,0.535,2026/06/22 14:28:30.942
3864997711.926,702.115,634.024,809.920,756.33,297.57,53443,291.018,10136,0.495,144079.244,18955.921,129034,12,0.535,2026/06/22 14:28:31.940
3864997712.939,681.405,617.991,794.800,756.07,297.58,54330,291.018,10136,0.501,144079.244,18955.921,131740,12,0.535,2026/06/22 14:28:32.951
3864997713.927,694.165,623.510,804.115,756.18,297.57,53951,291.018,10136,0.497,144079.244,18955.921,129593,12,0.535,2026/06/22 14:28:33.941
3864997714.927,704.646,633.573,811.766,756.07,297.58,53458,291.018,10136,0.495,144079.244,18955.921,128519,12,0.535,2026/06/22 14:28:34.940
3864997715.920,692.944,620.947,803.223,756.07,297.58,53990,291.018,10136,0.498,144079.244,18955.921,129388,12,0.535,2026/06/22 14:28:35.922
3864997716.926,679.584,608.650,793.469,755.87,297.58,54529,291.018,10136,0.501,144079.244,18955.921,130601,12,0.535,2026/06/22 14:28:36.940
3864997717.921,688.556,618.437,800.021,756.18,297.58,54132,291.018,10136,0.499,144079.244,18955.921,130022,12,0.535,2026/06/22 14:28:37.934
3864997718.923,699.644,632.189,808.115,756.18,297.58,53672,291.018,10136,0.496,144079.244,18955.921,129672,12,0.535,2026/06/22 14:28:38.940
3864997719.926,687.678,618.585,799.379,756.07,297.58,54065,291.018,10136,0.499,144079.244,18955.921,130054,12,0.535,2026/06/22 14:28:39.940
3864997720.921,677.784,611.123,792.152,755.50,297.57,54815,291.018,10136,0.502,144079.244,18955.921,132148,12,0.535,2026/06/22 14:28:40.929
3864997721.921,663.164,596.615,781.484,756.07,297.57,55374,291.018,10136,0.505,144079.244,18955.921,133144,12,0.535,2026/06/22 14:28:41.936
3864997722.926,687.527,622.027,799.270,756.18,297.57,54328,291.018,10136,0.499,144079.244,18955.921,131428,12,0.535,2026/06/22 14:28:42.938
3864997723.933,692.635,624.243,802.998,756.18,297.58,54181,291.018,10136,0.498,144079.244,18955.921,130579,12,0.535,2026/06/22 14:28:43.949
3864997724.921,700.560,637.186,808.783,756.07,297.58,53785,291.018,10136,0.496,144079.244,18955.921,130783,12,0.535,2026/06/22 14:28:44.932
3864997725.920,671.856,603.269,787.829,756.07,297.58,54869,291.018,10136,0.503,144079.244,18955.921,131722,12,0.535,2026/06/22 14:28:45.926
3864997726.926,691.921,624.159,802.477,756.07,297.57,54059,291.018,10136,0.498,144079.244,18955.921,130400,12,0.535,2026/06/22 14:28:46.939
3864997727.921,700.507,631.965,808.744,756.07,297.58,53734,291.018,10136,0.496,144079.244,18955.921,129618,12,0.535,2026/06/22 14:28:47.926
3864997728.935,680.876,615.773,794.415,756.33,297.58,54643,291.018,10136,0.501,144079.244,18955.921,132132,12,0.535,2026/06/22 14:28:48.949
3864997729.923,679.837,617.527,793.655,756.07,297.57,54828,291.018,10136,0.501,144079.244,18955.921,133147,12,0.535,2026/06/22 14:28:49.938
3864997730.921,671.104,606.726,787.280,756.07,297.58,55062,291.018,10136,0.503,144079.244,18955.921,133071,12,0.535,2026/06/22 14:28:50.933
3864997731.927,683.070,616.138,796.017,756.33,297.58,54446,291.018,10136,0.500,144079.244,18955.921,131321,12,0.535,2026/06/22 14:28:51.940
3864997732.925,690.534,626.486,801.465,756.18,297.58,54059,291.018,10136,0.498,144079.244,18955.921,131135,12,0.535,2026/06/22 14:28:52.933
3864997733.932,682.028,619.317,795.255,756.18,297.58,54545,291.018,10136,0.501,144079.244,18955.921,132422,12,0.535,2026/06/22 14:28:53.947
3864997734.925,697.188,629.790,806.320,755.87,297.57,53880,291.018,10136,0.497,144079.244,18955.921,130142,12,0.535,2026/06/22 14:28:54.939
3864997735.920,690.481,620.997,801.426,756.18,297.57,54038,291.018,10136,0.498,144079.244,18955.921,129967,12,0.535,2026/06/22 14:28:55.936
3864997736.921,717.809,647.873,821.376,756.18,297.56,52949,291.018,10136,0.491,144079.244,18955.921,127720,12,0.535,2026/06/22 14:28:56.931
3864997737.921,688.805,618.593,800.199,755.71,297.58,54181,291.018,10136,0.499,144079.244,18955.921,130126,12,0.535,2026/06/22 14:28:57.934
3864997738.936,666.120,594.580,783.637,755.50,297.58,55374,291.018,10136,0.505,144079.244,18955.921,132138,12,0.535,2026/06/22 14:28:58.951
3864997739.925,663.375,592.929,781.638,756.07,297.58,55357,291.018,10136,0.505,144079.244,18955.921,132257,12,0.535,2026/06/22 14:28:59.934
3864997740.925,689.315,620.470,800.578,756.54,297.57,54212,291.018,10136,0.499,144079.244,18955.921,130493,12,0.535,2026/06/22 14:29:00.941
3864997741.925,678.620,607.586,792.768,756.18,297.57,54518,291.018,10136,0.501,144079.244,18955.921,130530,12,0.535,2026/06/22 14:29:01.932
3864997742.926,683.046,614.984,795.998,756.18,297.58,54394,291.018,10136,0.500,144079.244,18955.921,130959,12,0.535,2026/06/22 14:29:02.942
3864997743.935,710.709,642.427,816.193,756.18,297.58,53244,291.018,10136,0.493,144079.244,18955.921,128653,12,0.535,2026/06/22 14:29:03.951
3864997744.925,683.352,617.796,796.225,756.54,297.58,54541,291.018,10136,0.500,144079.244,18955.921,131844,12,0.535,2026/06/22 14:29:04.940
3864997745.925,673.834,608.905,789.275,756.33,297.57,54946,291.018,10136,0.503,144079.244,18955.921,132739,12,0.535,2026/06/22 14:29:05.949
3864997746.925,686.978,621.226,798.869,756.18,297.58,54178,291.018,10136,0.499,144079.244,18955.921,131002,12,0.535,2026/06/22 14:29:06.940
3864997747.925,699.536,633.406,808.035,756.07,297.58,53727,291.018,10136,0.496,144079.244,18955.921,130070,12,0.535,2026/06/22 14:29:07.939
3864997748.935,674.945,606.953,790.087,756.33,297.57,54947,291.018,10136,0.502,144079.244,18955.921,132114,12,0.535,2026/06/22 14:29:08.950
3864997749.925,665.357,600.242,783.086,756.18,297.58,55340,291.018,10136,0.505,144079.244,18955.921,133435,12,0.535,2026/06/22 14:29:09.940
3864997750.923,688.486,621.033,799.969,756.07,297.58,54187,291.018,10136,0.499,144079.244,18955.921,130703,12,0.535,2026/06/22 14:29:10.938
3864997751.923,676.360,611.836,791.121,756.54,297.58,54836,291.018,10136,0.502,144079.244,18955.921,132619,12,0.535,2026/06/22 14:29:11.940
3864997752.926,700.263,631.914,808.567,756.18,297.58,53500,291.018,10136,0.496,144079.244,18955.921,129088,12,0.535,2026/06/22 14:29:12.944
3864997753.940,677.519,610.791,791.967,756.54,297.58,54617,291.018,10136,0.502,144079.244,18955.921,131650,12,0.535,2026/06/22 14:29:13.954
3864997754.919,674.793,605.487,789.974,756.18,297.58,54837,291.018,10136,0.502,144079.244,18955.921,131566,12,0.535,2026/06/22 14:29:14.933
3864997755.926,693.646,621.667,803.736,756.07,297.58,53917,291.018,10136,0.498,144079.244,18955.921,129231,12,0.535,2026/06/22 14:29:15.940
3864997756.926,682.196,612.019,795.373,755.50,297.57,54555,291.018,10136,0.500,144079.244,18955.921,130884,12,0.535,2026/06/22 14:29:16.935
3864997757.927,658.545,592.626,778.112,756.07,297.57,55664,291.018,10136,0.506,144079.244,18955.921,133849,12,0.535,2026/06/22 14:29:17.943
3864997758.941,666.860,597.963,784.180,755.87,297.58,55180,291.018,10136,0.504,144079.244,18955.921,132269,12,0.535,2026/06/22 14:29:18.957
3864997759.923,687.640,617.339,799.353,756.33,297.58,54310,291.018,10136,0.499,144079.244,18955.921,130392,12,0.535,2026/06/22 14:29:19.936
3864997760.925,565.710,504.226,710.342,756.07,297.58,60889,291.018,10136,0.529,144079.244,18955.921,143147,12,0.535,2026/06/22 14:29:20.940
3864997761.924,254.876,214.186,483.434,756.07,297.58,88761,291.018,10136,0.584,144079.244,18955.921,148103,12,0.535,2026/06/22 14:29:21.940
3864997762.921,87.321,73.741,361.124,756.69,297.58,118261,291.018,10136,0.570,144079.244,18955.921,97716,12,0.535,2026/06/22 14:29:22.938
3864997763.920,29.877,24.303,319.186,756.33,297.58,133819,291.018,10136,0.550,144079.244,18955.921,51098,12,0.535,2026/06/22 14:29:23.935
3864997764.925,16.507,13.387,309.424,756.07,297.58,138002,291.018,10136,0.544,144079.244,18955.921,37573,12,0.535,2026/06/22 14:29:24.941
3864997765.924,6.951,4.871,302.450,756.33,297.57,141038,291.018,10136,0.539,144079.244,18955.921,25866,12,0.535,2026/06/22 14:29:25.941
3864997766.920,5.087,3.994,301.088,756.07,297.58,141405,291.018,10136,0.538,144079.244,18955.921,24646,12,0.535,2026/06/22 14:29:26.936
3864997767.919,3.568,1.232,299.977,755.87,297.58,142172,291.018,10136,0.537,144079.244,18955.921,20533,12,0.535,2026/06/22 14:29:27.934
3864997768.923,2.302,1.026,299.053,755.87,297.58,142540,291.018,10136,0.537,144079.244,18955.921,20302,12,0.535,2026/06/22 14:29:28.938
3864997769.919,1.813,0.462,298.698,756.18,297.58,142832,291.018,10136,0.536,144079.244,18955.921,19478,12,0.535,2026/06/22 14:29:29.929
3864997770.922,1.818,1.139,298.702,756.07,297.57,142546,291.018,10136,0.536,144079.244,18955.921,20498,12,0.535,2026/06/22 14:29:30.939
3864997771.923,2.283,1.302,299.044,756.54,297.57,142547,291.018,10136,0.537,144079.244,18955.921,20744,12,0.535,2026/06/22 14:29:31.938
3864997772.925,1.622,0.907,298.559,756.18,297.58,142499,291.018,10136,0.536,144079.244,18955.921,20135,12,0.535,2026/06/22 14:29:32.943
3864997773.928,4.728,2.927,300.826,756.07,297.57,141690,291.018,10136,0.538,144079.244,18955.921,23057,12,0.535,2026/06/22 14:29:33.930
3864997774.932,3.508,2.413,299.932,755.71,297.57,141937,291.018,10136,0.537,144079.244,18955.921,22334,12,0.535,2026/06/22 14:29:34.954
3864997775.926,2.815,1.330,299.427,755.87,297.58,142438,291.018,10136,0.537,144079.244,18955.921,20747,12,0.535,2026/06/22 14:29:35.941
3864997776.924,1.880,0.519,298.747,756.07,297.57,142878,291.018,10136,0.536,144079.244,18955.921,19571,12,0.535,2026/06/22 14:29:36.947
3864997777.925,0.667,0.203,297.863,756.33,297.58,143058,291.018,10136,0.536,144079.244,18955.921,19137,12,0.535,2026/06/22 14:29:37.940
3864997778.923,1.045,0.360,298.138,756.18,297.58,142999,291.018,10136,0.536,144079.244,18955.921,19363,12,0.535,2026/06/22 14:29:38.938
3864997779.934,1.103,0.117,298.179,756.07,297.58,143095,291.018,10136,0.536,144079.244,18955.921,18991,12,0.535,2026/06/22 14:29:39.951
3864997780.925,0.451,0.091,297.704,756.18,297.57,143178,291.018,10136,0.536,144079.244,18955.921,18980,12,0.535,2026/06/22 14:29:40.942
3864997781.923,0.559,0.554,297.784,756.33,297.58,142969,291.018,10136,0.536,144079.244,18955.921,19679,12,0.535,2026/06/22 14:29:41.937
3864997782.919,0.694,0.087,297.885,756.54,297.58,143180,291.018,10136,0.536,144079.244,18955.921,18972,12,0.535,2026/06/22 14:29:42.940
3864997783.926,0.746,0.122,297.919,756.18,297.58,143183,291.018,10136,0.536,144079.244,18955.921,19022,12,0.535,2026/06/22 14:29:43.934
3864997784.922,0.905,0.127,298.036,756.18,297.57,143219,291.018,10136,0.536,144079.244,18955.921,19031,12,0.535,2026/06/22 14:29:44.938
3864997785.926,0.644,0.141,297.844,756.07,297.58,143230,291.018,10136,0.536,144079.244,18955.921,19060,12,0.535,2026/06/22 14:29:45.944
3864997786.926,0.253,0.106,297.559,756.07,297.57,143241,291.018,10136,0.536,144079.244,18955.921,19017,12,0.535,2026/06/22 14:29:46.930
3864997787.919,0.483,0.119,297.729,756.33,297.58,143227,291.018,10136,0.536,144079.244,18955.921,19032,12,0.535,2026/06/22 14:29:47.935
3864997788.922,0.508,0.003,297.739,755.35,297.58,143182,291.018,10136,0.536,144079.244,18955.921,18830,12,0.535,2026/06/22 14:29:48.939
3864997789.919,0.750,0.033,297.923,756.18,297.57,143120,291.018,10136,0.536,144079.244,18955.921,18873,12,0.535,2026/06/22 14:29:49.937
3864997790.924,0.710,0.111,297.887,755.50,297.57,143148,291.018,10136,0.536,144079.244,18955.921,18992,12,0.535,2026/06/22 14:29:50.940
3864997791.921,0.706,0.219,297.891,756.33,297.57,143128,291.018,10136,0.536,144079.244,18955.921,19171,12,0.535,2026/06/22 14:29:51.941
3864997792.924,0.246,-0.058,297.550,755.71,297.58,143177,291.018,10136,0.536,144079.244,18955.921,18745,12,0.535,2026/06/22 14:29:52.941
3864997793.925,0.208,-0.002,297.526,756.07,297.58,143227,291.018,10136,0.536,144079.244,18955.921,18846,12,0.535,2026/06/22 14:29:53.941
3864997794.923,0.594,0.470,297.808,756.07,297.58,143075,291.018,10136,0.536,144079.244,18955.921,19558,12,0.535,2026/06/22 14:29:54.943
3864997795.935,0.244,0.069,297.558,756.69,297.57,143241,291.018,10136,0.536,144079.244,18955.921,18967,12,0.535,2026/06/22 14:29:55.949
3864997796.918,0.372,0.062,297.644,755.87,297.58,143199,291.018,10136,0.536,144079.244,18955.921,18935,12,0.535,2026/06/22 14:29:56.936
3864997797.918,0.152,0.024,297.489,756.54,297.58,143273,291.018,10136,0.536,144079.244,18955.921,18901,12,0.535,2026/06/22 14:29:57.936
3864997798.925,0.255,0.036,297.560,756.07,297.58,143268,291.018,10136,0.536,144079.244,18955.921,18910,12,0.535,2026/06/22 14:29:58.942
3864997799.925,0.106,0.196,297.454,756.33,297.57,143213,291.018,10136,0.536,144079.244,18955.921,19163,12,0.535,2026/06/22 14:29:59.935
3864997800.933,-0.336,0.030,297.129,756.07,297.57,143196,291.018,10136,0.535,144079.244,18955.921,18908,12,0.535,2026/06/22 14:30:00.953
3864997801.926,0.212,0.004,297.529,756.07,297.58,143230,291.018,10136,0.536,144079.244,18955.921,18855,12,0.535,2026/06/22 14:30:01.937
3864997802.918,0.295,-0.068,297.590,756.18,297.57,143251,291.018,10136,0.536,144079.244,18955.921,18744,12,0.535,2026/06/22 14:30:02.937
3864997803.923,0.244,0.157,297.549,755.71,297.58,143215,291.018,10136,0.536,144079.244,18955.921,19089,12,0.535,2026/06/22 14:30:03.940
3864997804.924,-0.048,-0.006,297.343,756.54,297.58,143241,291.018,10136,0.535,144079.244,18955.921,18854,12,0.535,2026/06/22 14:30:04.939
3864997805.932,-0.046,0.030,297.341,756.07,297.58,143202,291.018,10136,0.535,144079.244,18955.921,18899,12,0.535,2026/06/22 14:30:05.952
3864997806.920,0.667,0.093,297.862,756.18,297.58,143209,291.018,10136,0.536,144079.244,18955.921,18981,12,0.535,2026/06/22 14:30:06.936
3864997807.925,0.387,0.062,297.655,755.87,297.57,143221,291.018,10136,0.536,144079.244,18955.921,18939,12,0.535,2026/06/22 14:30:07.942
3864997808.924,0.134,-0.095,297.472,756.07,297.58,143205,291.018,10136,0.536,144079.244,18955.921,18698,12,0.535,2026/06/22 14:30:08.940
3864997809.918,0.387,0.064,297.657,756.18,297.58,143220,291.018,10136,0.536,144079.244,18955.921,18945,12,0.535,2026/06/22 14:30:09.957
3864997810.918,0.370,0.189,297.645,756.18,297.57,143216,291.018,10136,0.536,144079.244,18955.921,19143,12,0.535,2026/06/22 14:30:10.933
3864997811.919,-11.472,-0.214,288.998,755.87,297.57,98977,291.018,11136,0.529,144079.244,18955.921,13012,12,0.535,2026/06/22 14:30:11.935
3864997812.921,NaN,NaN,NaN,755.50,297.58,151,NaN,31036,NaN,144079.244,18955.921,7.000,12,0.535,2026/06/22 14:30:12.940
3864997813.916,NaN,NaN,NaN,755.87,297.58,234034,NaN,31036,NaN,144079.244,18955.921,18.000,0,0.535,2026/06/22 14:30:13.930
3864997814.921,NaN,NaN,NaN,755.24,297.57,234041,NaN,31036,NaN,144079.244,18955.921,8.000,0,0.535,2026/06/22 14:30:14.939
3864997815.921,NaN,NaN,NaN,755.35,297.58,234043,NaN,31036,NaN,144079.244,18955.921,14.000,0,0.535,2026/06/22 14:30:15.934
3864997816.928,NaN,NaN,NaN,755.24,297.57,234034,NaN,31036,NaN,144079.244,18955.921,11.000,0,0.535,2026/06/22 14:30:16.933
3864997817.917,NaN,NaN,NaN,754.68,297.58,234035,NaN,31036,NaN,144079.244,18955.921,9.000,0,0.535,2026/06/22 14:30:17.935
3864997818.920,NaN,NaN,NaN,755.35,297.57,234032,NaN,31036,NaN,144079.244,18955.921,18.000,0,0.535,2026/06/22 14:30:18.939
3864997819.923,2.520,0.112,299.201,754.68,297.58,106982,291.018,31136,0.537,144079.244,18955.921,14153,13,0.535,2026/06/22 14:30:19.941
3864997820.919,0.694,-0.016,297.869,754.68,297.57,143725,291.018,31136,0.536,144079.244,18955.921,18858,13,0.535,2026/06/22 14:30:20.936
3864997821.916,0.473,-0.006,297.708,754.68,297.58,143686,291.018,32136,0.536,144079.244,18955.921,18874,13,0.535,2026/06/22 14:30:21.932
3864997822.922,0.603,0.088,297.800,754.42,297.58,143693,291.018,32136,0.536,144079.244,18955.921,19017,13,0.535,2026/06/22 14:30:22.933
3864997823.920,0.704,0.222,297.876,754.68,297.57,143672,291.018,32136,0.536,144079.244,18955.921,19227,13,0.535,2026/06/22 14:30:23.940
3864997824.921,0.506,0.130,297.729,754.42,297.58,143701,291.018,32136,0.536,144079.244,18955.921,19087,13,0.535,2026/06/22 14:30:24.938
3864997825.917,0.463,-0.021,297.698,754.42,297.58,143677,291.018,32136,0.536,144079.244,18955.921,18846,13,0.535,2026/06/22 14:30:25.935
3864997826.915,0.103,0.103,297.434,754.21,297.58,143672,291.018,32136,0.536,144079.244,18955.921,19049,13,0.535,2026/06/22 14:30:26.933
3864997827.931,0.799,-0.002,297.947,754.88,297.58,143676,291.018,32136,0.536,144079.244,18955.921,18873,13,0.535,2026/06/22 14:30:27.950
3864997828.920,0.100,-0.049,297.434,754.57,297.58,143658,291.018,32136,0.536,144079.244,18955.921,18812,13,0.535,2026/06/22 14:30:28.934
3864997829.914,0.410,0.167,297.660,754.57,297.59,143652,291.018,32136,0.536,144079.244,18955.921,19143,13,0.535,2026/06/22 14:30:29.919
3864997830.916,0.534,0.001,297.750,754.42,297.58,143668,291.018,32136,0.536,144079.244,18955.921,18878,13,0.535,2026/06/22 14:30:30.933
3864997831.922,0.606,0.111,297.804,754.57,297.58,143594,291.018,32136,0.536,144079.244,18955.921,19042,13,0.535,2026/06/22 14:30:31.940
3864997832.929,0.942,0.045,298.048,754.42,297.57,143618,291.018,32136,0.536,144079.244,18955.921,18930,13,0.535,2026/06/22 14:30:32.948
3864997833.920,0.169,0.234,297.485,754.68,297.58,143590,291.018,32136,0.536,144079.244,18955.921,19249,13,0.535,2026/06/22 14:30:33.930
3864997834.919,-0.234,-0.085,297.189,754.42,297.58,143567,291.018,32136,0.535,144079.244,18955.921,18750,13,0.535,2026/06/22 14:30:34.933
3864997835.916,0.435,-0.089,297.676,754.21,297.58,143571,291.018,32136,0.536,144079.244,18955.921,18723,13,0.535,2026/06/22 14:30:35.925
3864997836.914,0.248,0.161,297.545,754.88,297.58,143567,291.018,32136,0.536,144079.244,18955.921,19131,13,0.535,2026/06/22 14:30:36.922
3864997837.929,0.304,0.098,297.580,754.21,297.57,143509,291.018,32136,0.536,144079.244,18955.921,19014,13,0.535,2026/06/22 14:30:37.941
3864997838.921,0.329,-0.010,297.607,755.24,297.58,143532,291.018,32136,0.536,144079.244,18955.921,18859,13,0.535,2026/06/22 14:30:38.940
3864997839.919,0.255,-0.093,297.551,755.04,297.59,143542,291.018,32136,0.536,144079.244,18955.921,18729,13,0.535,2026/06/22 14:30:39.937
3864997840.919,0.267,-0.039,297.560,755.04,297.58,143510,291.018,32136,0.536,144079.244,18955.921,18809,13,0.535,2026/06/22 14:30:40.935
3864997841.922,0.540,0.096,297.762,755.35,297.58,143504,291.018,32136,0.536,144079.244,18955.921,19018,13,0.535,2026/06/22 14:30:41.930
3864997842.918,0.162,0.133,297.484,755.04,297.58,143462,291.018,32136,0.536,144079.244,18955.921,19077,13,0.535,2026/06/22 14:30:42.928
3864997843.917,0.481,0.049,297.715,754.88,297.58,143431,291.018,32136,0.536,144079.244,18955.921,18930,13,0.535,2026/06/22 14:30:43.930
3864997844.924,0.545,0.022,297.766,755.35,297.58,143401,291.018,32136,0.536,144079.244,18955.921,18888,13,0.535,2026/06/22 14:30:44.939
3864997845.919,0.725,0.193,297.895,755.04,297.58,143383,291.018,32136,0.536,144079.244,18955.921,19146,13,0.535,2026/06/22 14:30:45.933
3864997846.922,0.348,-0.090,297.622,755.35,297.58,143340,291.018,32136,0.536,144079.244,18955.921,18708,13,0.535,2026/06/22 14:30:46.932
3864997847.925,1.552,-0.031,298.501,755.35,297.57,143311,291.018,32136,0.536,144079.244,18955.921,18765,13,0.535,2026/06/22 14:30:47.942
3864997848.929,1.069,0.054,298.147,755.24,297.58,143299,291.018,32136,0.536,144079.244,18955.921,18909,13,0.535,2026/06/22 14:30:48.942
3864997849.923,0.644,0.152,297.839,755.50,297.58,143279,291.018,32136,0.536,144079.244,18955.921,19076,13,0.535,2026/06/22 14:30:49.934
3864997850.922,1.240,0.133,298.273,755.35,297.57,143237,291.018,32136,0.536,144079.244,18955.921,19023,13,0.535,2026/06/22 14:30:50.937
3864997851.924,1.526,0.076,298.481,755.35,297.58,143207,291.018,32136,0.536,144079.244,18955.921,18920,13,0.535,2026/06/22 14:30:51.930
3864997852.918,1.362,-0.093,298.363,755.50,297.58,143217,291.018,32136,0.536,144079.244,18955.921,18663,13,0.535,2026/06/22 14:30:52.931
3864997853.933,0.743,0.044,297.910,755.35,297.58,143182,291.018,32136,0.536,144079.244,18955.921,18888,13,0.535,2026/06/22 14:30:53.942
3864997854.923,0.772,0.191,297.931,755.35,297.58,143145,291.018,32136,0.536,144079.244,18955.921,19114,13,0.535,2026/06/22 14:30:54.937
3864997855.923,1.132,0.041,298.192,755.04,297.58,143118,291.018,32136,0.536,144079.244,18955.921,18860,13,0.535,2026/06/22 14:30:55.936
3864997856.918,1.461,0.032,298.431,754.88,297.57,143122,291.018,32136,0.536,144079.244,18955.921,18836,13,0.535,2026/06/22 14:30:56.933
3864997857.924,1.703,0.042,298.605,754.68,297.58,143117,291.018,32136,0.536,144079.244,18955.921,18842,13,0.535,2026/06/22 14:30:57.943
3864997858.933,0.809,0.104,297.949,754.21,297.58,143120,291.018,32136,0.536,144079.244,18955.921,18958,13,0.535,2026/06/22 14:30:58.948
3864997859.923,0.996,-0.103,298.089,754.68,297.58,143091,291.018,32136,0.536,144079.244,18955.921,18629,13,0.535,2026/06/22 14:30:59.935
3864997860.924,1.345,0.097,298.344,754.68,297.58,143121,291.018,32136,0.536,144079.244,18955.921,18939,13,0.535,2026/06/22 14:31:00.952
3864997861.923,0.479,-0.146,298.157,755.04,297.58,143145,291.460,11136,0.536,143436.847,18914.605,18631,13,0.536,2026/06/22 14:31:01.936
3864997862.924,0.185,0.172,297.944,755.24,297.58,143099,291.460,11136,0.536,143436.847,18914.605,19136,13,0.536,2026/06/22 14:31:02.937
3864997863.927,0.491,0.413,298.165,755.04,297.58,143083,291.460,11136,0.536,143436.847,18914.605,19501,13,0.536,2026/06/22 14:31:03.945
3864997864.926,0.383,0.251,298.091,755.50,297.58,143147,291.460,11136,0.536,143436.847,18914.605,19264,13,0.536,2026/06/22 14:31:04.941
3864997865.919,-0.206,0.150,297.658,755.24,297.58,143168,291.460,11136,0.536,143436.847,18914.605,19121,13,0.536,2026/06/22 14:31:05.928
3864997866.926,0.287,0.198,298.018,755.24,297.58,143198,291.460,11136,0.536,143436.847,18914.605,19187,13,0.536,2026/06/22 14:31:06.930
3864997867.924,-0.331,0.032,297.568,755.35,297.58,143245,291.460,11136,0.536,143436.847,18914.605,18950,13,0.536,2026/06/22 14:31:07.938
3864997868.935,0.050,0.222,297.842,754.88,297.58,143235,291.460,11136,0.536,143436.847,18914.605,19231,13,0.536,2026/06/22 14:31:08.947
3864997869.924,-0.039,0.115,297.778,755.04,297.58,143181,291.460,11136,0.536,143436.847,18914.605,19060,13,0.536,2026/06/22 14:31:09.929
3864997870.924,0.604,0.705,298.249,755.24,297.58,143063,291.460,11136,0.536,143436.847,18914.605,19956,13,0.536,2026/06/22 14:31:10.938
