% CAPS-DAQ Version = 1.8.10
% CAPS software (c) Aerodyne Research, Inc.
% version: 0.10.10
% os: 3.10.17-1.0.0-technologic+g86f7675
% Serial Number: 225001
% Auto. Baseline  is   Off
% Auto. Baseline Interval = 0 HOURS 15 MINUTES
% Autosave  is   On
% Autosave Interval = 00 HOURS 01 MINUTES , starting 00 HOURS 01 MINUTES
% Divisors :  588 589 692664 294
% Mean Frequency = 16992.4
% IF Frequency = 28.874
% Exact Sample Time = .90
%             0            0           82            1
%           742           17           15           10
%            40            3            5            3
%           188          131           99          700
%             0           77   1.4100e+01          100
%    5.0000e+00            0            0            0
%    7.9000e-01   3.6781e+02   0.0000e+00   1.2799e+01
%             0          111           25       225001
%    1.3147e+05            0   0.0000e+00   2.2913e+05
%    3.8061e+02   1.0000e+00           16         DHCP
%    10.80.0.47  caps-225001            0            0
%             0   2.9962e+05   7.5672e+02   1.1017e+00
%    0.0000e+00   0.0000e+00   0.0000e+00         2000
%           -20          588           17            5
%             0            0          156           13
%             0          294   1.9200e+00   5.2500e+00
%             1 2018-6-27_at_13:09   9.7141e-01 2018-6-27_at_13:05
%    2.0616e+00   2017-09-01  -1.0972e+01  01-Jan-1970
%   -1.1177e-35  08-Mar-2016  -3.6882e-22  01-Jan-1970
%    0.0000e+00   1.0000e+00   0.0000e+00   9.6000e-01
%             0            0
IgorTime,Extinction,Loss,Pressure,Temperature,Signal,Span,Status,LastBaseline,Timestamp
3831980141.092,1221.373,1348.671,756.62,300.25,37564,0.79,10125,371.015,2025/06/05 14:55:42.426
3831980142.092,1192.614,1325.955,756.88,300.25,37596,0.79,10125,371.015,2025/06/05 14:55:43.416
3831980143.090,1208.336,1338.375,756.88,300.25,37775,0.79,10125,371.015,2025/06/05 14:55:44.422
3831980144.090,1156.723,1297.593,756.42,300.25,38663,0.79,10125,371.015,2025/06/05 14:55:45.409
3831980145.093,1166.620,1305.412,756.42,300.25,38716,0.79,10125,371.015,2025/06/05 14:55:46.414
3831980146.097,1177.894,1314.322,756.62,300.25,38461,0.79,10125,371.015,2025/06/05 14:55:47.423
3831980147.091,1168.581,1306.965,756.62,300.26,38867,0.79,10125,371.015,2025/06/05 14:55:48.414
3831980148.093,1168.432,1306.844,756.42,300.25,38619,0.79,10125,371.015,2025/06/05 14:55:49.416
3831980149.091,1196.047,1328.659,756.42,300.25,37696,0.79,10125,371.015,2025/06/05 14:55:50.423
3831980150.091,1236.798,1360.858,756.73,300.25,37553,0.79,10125,371.015,2025/06/05 14:55:51.427
3831980151.091,1176.937,1313.567,756.73,300.26,38433,0.79,10125,371.015,2025/06/05 14:55:52.419
3831980152.090,1162.451,1302.127,756.88,300.25,38420,0.79,10125,371.015,2025/06/05 14:55:53.424
3831980153.089,1222.581,1349.626,756.73,300.25,37521,0.79,10125,371.015,2025/06/05 14:55:54.417
3831980154.090,1212.130,1341.372,756.88,300.26,37773,0.79,10125,371.015,2025/06/05 14:55:55.424
3831980155.092,1218.631,1346.512,757.09,300.25,37476,0.79,10125,371.015,2025/06/05 14:55:56.423
3831980156.090,1180.372,1316.272,756.16,300.26,37838,0.79,10125,371.015,2025/06/05 14:55:57.425
3831980157.089,1190.201,1324.044,756.62,300.25,37779,0.79,10125,371.015,2025/06/05 14:55:58.427
3831980158.090,1274.764,1390.859,757.19,300.25,36207,0.79,10125,371.015,2025/06/05 14:55:59.418
3831980159.090,1331.031,1435.304,756.88,300.26,35058,0.79,10125,371.015,2025/06/05 14:56:00.426
3831980160.091,1389.826,1481.743,756.31,300.25,34026,0.79,10125,371.015,2025/06/05 14:56:01.424
3831980161.094,1400.409,1490.110,756.73,300.26,33866,0.79,10125,371.015,2025/06/05 14:56:02.430
3831980162.097,1368.095,1464.585,756.88,300.25,34527,0.79,10125,371.015,2025/06/05 14:56:03.436
3831980163.093,1368.974,1465.282,757.09,300.26,34659,0.79,10125,371.015,2025/06/05 14:56:04.424
3831980164.091,1337.442,1440.359,756.31,300.26,35064,0.79,10125,371.015,2025/06/05 14:56:05.428
3831980165.091,1389.941,1481.847,757.09,300.25,34564,0.79,10125,371.015,2025/06/05 14:56:06.417
3831980166.091,1404.907,1493.672,757.19,300.26,34128,0.79,10125,371.015,2025/06/05 14:56:07.420
3831980167.094,1365.561,1462.583,756.88,300.25,34303,0.79,10125,371.015,2025/06/05 14:56:08.432
3831980168.089,1367.715,1464.283,756.73,300.25,34765,0.79,10125,371.015,2025/06/05 14:56:09.427
3831980169.093,1364.098,1461.420,756.42,300.25,34610,0.79,10125,371.015,2025/06/05 14:56:10.429
3831980170.090,1374.992,1470.033,756.88,300.26,34277,0.79,10125,371.015,2025/06/05 14:56:11.425
3831980171.091,1371.105,1466.960,756.73,300.26,34396,0.79,10125,371.015,2025/06/05 14:56:12.426
3831980172.099,1369.553,1465.736,756.88,300.26,34545,0.79,10125,371.015,2025/06/05 14:56:13.429
3831980173.090,1381.383,1475.088,757.19,300.25,34408,0.79,10125,371.015,2025/06/05 14:56:14.417
3831980174.091,1394.434,1485.398,757.19,300.25,34595,0.79,10125,371.015,2025/06/05 14:56:15.430
3831980175.091,1342.705,1444.524,756.73,300.26,34775,0.79,10125,371.015,2025/06/05 14:56:16.430
3831980176.091,1379.231,1473.380,756.73,300.25,34325,0.79,10125,371.015,2025/06/05 14:56:17.420
3831980177.094,1369.005,1465.309,757.19,300.26,34625,0.79,10125,371.015,2025/06/05 14:56:18.436
3831980178.094,1381.412,1475.102,756.73,300.26,34609,0.79,10125,371.015,2025/06/05 14:56:19.425
3831980179.094,1350.727,1450.862,756.73,300.26,34834,0.79,10125,371.015,2025/06/05 14:56:20.429
3831980180.091,1359.159,1457.518,756.42,300.25,34723,0.79,10125,371.015,2025/06/05 14:56:21.421
3831980181.091,1392.649,1483.982,756.88,300.27,34368,0.79,10125,371.015,2025/06/05 14:56:22.426
3831980182.094,1387.494,1479.914,757.09,300.26,34364,0.79,10125,371.015,2025/06/05 14:56:23.434
3831980183.091,1402.262,1491.569,756.42,300.26,34104,0.79,10125,371.015,2025/06/05 14:56:24.430
3831980184.091,1376.059,1470.882,757.19,300.26,34018,0.79,10125,371.015,2025/06/05 14:56:25.429
3831980185.091,1398.642,1488.712,756.62,300.26,34211,0.79,10125,371.015,2025/06/05 14:56:26.428
3831980186.091,1387.245,1479.717,757.09,300.26,34174,0.79,10125,371.015,2025/06/05 14:56:27.417
3831980187.095,1375.215,1470.200,756.31,300.25,34755,0.79,10125,371.015,2025/06/05 14:56:28.422
3831980188.091,1358.699,1457.167,757.19,300.26,34835,0.79,10125,371.015,2025/06/05 14:56:29.429
3831980189.091,1398.811,1488.850,756.88,300.26,34204,0.79,10125,371.015,2025/06/05 14:56:30.431
3831980190.091,1383.187,1476.500,756.42,300.26,34183,0.79,10125,371.015,2025/06/05 14:56:31.419
3831980191.091,1375.381,1470.333,756.42,300.26,34092,0.79,10125,371.015,2025/06/05 14:56:32.424
3831980192.094,1365.190,1462.290,756.88,300.25,34411,0.79,10125,371.015,2025/06/05 14:56:33.429
3831980193.091,1373.372,1468.757,757.09,300.26,34348,0.79,10125,371.015,2025/06/05 14:56:34.419
3831980194.091,1342.257,1444.160,756.16,300.26,34973,0.79,10125,371.015,2025/06/05 14:56:35.422
3831980195.094,1345.346,1446.605,756.42,300.26,34714,0.79,10125,371.015,2025/06/05 14:56:36.426
3831980196.094,1385.936,1478.684,757.19,300.26,34372,0.79,10125,371.015,2025/06/05 14:56:37.428
3831980197.094,1365.669,1462.666,756.73,300.26,34449,0.79,10125,371.015,2025/06/05 14:56:38.432
3831980198.091,1343.061,1444.800,756.42,300.26,34676,0.79,10125,371.015,2025/06/05 14:56:39.432
3831980199.092,1356.757,1455.625,756.73,300.26,34899,0.79,10125,371.015,2025/06/05 14:56:40.431
3831980200.091,1363.133,1460.665,756.88,300.26,34618,0.79,10125,371.015,2025/06/05 14:56:41.431
3831980201.091,1358.362,1456.899,757.09,300.26,34587,0.79,10125,371.015,2025/06/05 14:56:42.422
3831980202.094,1364.704,1461.903,756.73,300.26,34145,0.79,10125,371.015,2025/06/05 14:56:43.425
3831980203.091,1359.531,1457.824,757.19,300.26,34505,0.79,10125,371.015,2025/06/05 14:56:44.429
3831980204.091,1370.609,1466.563,756.42,300.26,34570,0.79,10125,371.015,2025/06/05 14:56:45.432
3831980205.091,1352.480,1452.241,756.42,300.25,34792,0.79,10125,371.015,2025/06/05 14:56:46.421
3831980206.090,1359.577,1457.856,756.88,300.26,35041,0.79,10125,371.015,2025/06/05 14:56:47.426
3831980207.090,1385.533,1478.365,757.09,300.25,34580,0.79,10125,371.015,2025/06/05 14:56:48.429
3831980208.093,1361.642,1459.482,756.62,300.26,34576,0.79,10125,371.015,2025/06/05 14:56:49.434
3831980209.089,1357.943,1456.568,757.09,300.26,34957,0.79,10125,371.015,2025/06/05 14:56:50.423
3831980210.090,1336.991,1440.018,757.19,300.26,34939,0.79,10125,371.015,2025/06/05 14:56:51.427
3831980211.090,1347.467,1448.292,757.09,300.26,34861,0.79,10125,371.015,2025/06/05 14:56:52.434
3831980212.094,1365.614,1462.628,757.09,300.26,34854,0.79,10125,371.015,2025/06/05 14:56:53.437
3831980213.092,1354.970,1454.216,756.88,300.26,34764,0.79,10125,371.015,2025/06/05 14:56:54.424
3831980214.091,1336.898,1439.948,757.40,300.26,34410,0.79,10125,371.015,2025/06/05 14:56:55.425
3831980215.091,1366.014,1462.940,756.88,300.27,34466,0.79,10125,371.015,2025/06/05 14:56:56.429
3831980216.096,1379.308,1473.440,756.73,300.26,34502,0.79,10125,371.015,2025/06/05 14:56:57.433
3831980217.095,1342.098,1444.045,756.73,300.26,35204,0.79,10125,371.015,2025/06/05 14:56:58.436
3831980218.091,1195.768,1328.452,757.19,300.26,37935,0.79,10125,371.015,2025/06/05 14:56:59.426
3831980219.092,1058.281,1219.835,757.09,300.26,41244,0.79,10125,371.015,2025/06/05 14:57:00.438
3831980220.095,956.291,1139.259,756.88,300.27,44149,0.79,10125,371.015,2025/06/05 14:57:01.430
3831980221.091,842.147,1049.089,757.09,300.26,47935,0.79,10125,371.015,2025/06/05 14:57:02.435
3831980222.095,732.480,962.448,756.88,300.26,52088,0.79,10125,371.015,2025/06/05 14:57:03.443
3831980223.091,697.991,935.202,756.88,300.27,53724,0.79,10125,371.015,2025/06/05 14:57:04.437
3831980224.091,708.285,943.338,757.09,300.26,53286,0.79,10125,371.015,2025/06/05 14:57:05.433
3831980225.091,692.154,930.595,757.09,300.26,53793,0.79,10125,371.015,2025/06/05 14:57:06.438
3831980226.091,696.105,933.712,756.88,300.27,53811,0.79,10125,371.015,2025/06/05 14:57:07.427
3831980227.094,675.165,917.162,756.42,300.26,54858,0.79,10125,371.015,2025/06/05 14:57:08.444
3831980228.091,675.058,917.085,756.88,300.26,54991,0.79,10125,371.015,2025/06/05 14:57:09.437
3831980229.094,677.307,918.862,756.88,300.27,54584,0.79,10125,371.015,2025/06/05 14:57:10.436
3831980230.091,682.876,923.261,756.88,300.27,54042,0.79,10125,371.015,2025/06/05 14:57:11.442
3831980231.091,664.093,908.421,756.73,300.26,55220,0.79,10125,371.015,2025/06/05 14:57:12.429
3831980232.094,647.743,895.507,756.88,300.26,56049,0.79,10125,371.015,2025/06/05 14:57:13.443
3831980233.091,659.117,904.488,756.62,300.27,55409,0.79,10125,371.015,2025/06/05 14:57:14.440
3831980234.091,673.209,915.622,756.73,300.26,54925,0.79,10125,371.015,2025/06/05 14:57:15.439
3831980235.091,680.525,921.402,756.73,300.26,54365,0.79,10125,371.015,2025/06/05 14:57:16.430
3831980236.091,684.943,924.899,757.19,300.27,54275,0.79,10125,371.015,2025/06/05 14:57:17.430
3831980237.095,661.655,906.495,756.73,300.26,54681,0.79,10125,371.015,2025/06/05 14:57:18.444
3831980238.091,670.375,913.376,756.31,300.27,54833,0.79,10125,371.015,2025/06/05 14:57:19.440
3831980239.092,660.699,905.739,756.73,300.27,55540,0.79,10125,371.015,2025/06/05 14:57:20.440
3831980240.095,665.631,909.637,756.88,300.27,55253,0.79,10125,371.015,2025/06/05 14:57:21.436
3831980241.091,671.423,914.211,756.73,300.28,54894,0.79,10125,371.015,2025/06/05 14:57:22.439
3831980242.095,681.528,922.189,756.42,300.26,54325,0.79,10125,371.015,2025/06/05 14:57:23.445
3831980243.092,696.471,934.006,757.19,300.28,53852,0.79,10125,371.015,2025/06/05 14:57:24.430
3831980244.092,683.008,923.371,757.19,300.27,54354,0.79,10125,371.015,2025/06/05 14:57:25.428
3831980245.095,667.464,911.081,756.62,300.27,55338,0.79,10125,371.015,2025/06/05 14:57:26.440
3831980246.096,657.025,902.835,756.73,300.30,55513,0.79,10125,371.015,2025/06/05 14:57:27.444
3831980247.091,679.862,920.880,756.88,300.27,54905,0.79,10125,371.015,2025/06/05 14:57:28.438
3831980248.095,667.386,911.019,756.62,300.28,55374,0.79,10125,371.015,2025/06/05 14:57:29.437
3831980249.090,670.889,913.795,757.09,300.27,55025,0.79,10125,371.015,2025/06/05 14:57:30.437
3831980250.090,681.047,921.816,756.88,300.27,54497,0.79,10125,371.015,2025/06/05 14:57:31.434
3831980251.090,669.557,912.748,757.40,300.27,54978,0.79,10125,371.015,2025/06/05 14:57:32.434
3831980252.090,664.870,909.032,756.62,300.27,55614,0.79,10125,371.015,2025/06/05 14:57:33.434
3831980253.090,654.116,900.531,756.31,300.27,55763,0.79,10125,371.015,2025/06/05 14:57:34.434
3831980254.091,691.560,930.119,756.73,300.27,54041,0.79,10125,371.015,2025/06/05 14:57:35.432
3831980255.091,690.002,928.891,756.88,300.27,54123,0.79,10125,371.015,2025/06/05 14:57:36.428
3831980256.091,661.036,906.007,756.88,300.27,55173,0.79,10125,371.015,2025/06/05 14:57:37.444
3831980257.090,648.676,896.240,756.73,300.27,55985,0.79,10125,371.015,2025/06/05 14:57:38.440
3831980258.090,625.909,878.254,756.73,300.28,57305,0.79,10125,371.015,2025/06/05 14:57:39.441
3831980259.090,500.745,779.365,756.16,300.28,64645,0.79,10125,371.015,2025/06/05 14:57:40.441
3831980260.090,294.401,616.366,756.88,300.27,81263,0.79,10125,371.015,2025/06/05 14:57:41.441
3831980261.092,143.708,497.323,757.19,300.28,100904,0.79,10125,371.015,2025/06/05 14:57:42.445
3831980262.096,76.119,443.920,756.73,300.28,112843,0.79,10125,371.015,2025/06/05 14:57:43.442
3831980263.090,38.630,414.304,756.73,300.28,120703,0.79,10125,371.015,2025/06/05 14:57:44.428
3831980264.090,20.915,400.315,757.09,300.28,125169,0.79,10125,371.015,2025/06/05 14:57:45.436
3831980265.091,13.663,394.592,757.40,300.27,127174,0.79,10125,371.015,2025/06/05 14:57:46.443
3831980266.094,6.063,388.574,756.62,300.28,128962,0.79,10125,371.015,2025/06/05 14:57:47.446
3831980267.095,4.884,387.643,756.62,300.27,129293,0.79,10125,371.015,2025/06/05 14:57:48.448
3831980268.091,5.764,388.346,757.09,300.28,129312,0.79,10125,371.015,2025/06/05 14:57:49.444
3831980269.090,2.573,385.822,756.88,300.27,129693,0.79,10125,371.015,2025/06/05 14:57:50.443
3831980270.090,4.882,387.649,757.09,300.28,129225,0.79,10125,371.015,2025/06/05 14:57:51.428
3831980271.090,3.381,386.468,757.40,300.28,129681,0.79,10125,371.015,2025/06/05 14:57:52.442
3831980272.090,0.787,384.413,757.09,300.30,130410,0.79,10125,371.015,2025/06/05 14:57:53.446
3831980273.091,0.329,384.052,757.09,300.28,130354,0.79,10125,371.015,2025/06/05 14:57:54.442
3831980274.092,1.713,385.137,756.62,300.28,130286,0.79,10125,371.015,2025/06/05 14:57:55.443
3831980275.092,0.811,384.434,757.09,300.27,130500,0.79,10125,371.015,2025/06/05 14:57:56.445
3831980276.092,0.057,383.838,757.09,300.27,130591,0.79,10125,371.015,2025/06/05 14:57:57.442
3831980277.094,-1.043,382.965,756.88,300.28,130762,0.79,10125,371.015,2025/06/05 14:57:58.438
3831980278.094,0.041,383.824,757.09,300.30,130690,0.79,10125,371.015,2025/06/05 14:57:59.437
3831980279.094,0.681,384.322,756.62,300.28,130633,0.79,10125,371.015,2025/06/05 14:58:00.449
3831980280.093,0.111,383.874,756.73,300.28,130691,0.79,10125,371.015,2025/06/05 14:58:01.449
3831980281.091,-0.429,383.445,756.62,300.28,130620,0.79,10125,371.015,2025/06/05 14:58:02.438
3831980282.092,0.063,383.842,757.09,300.28,130654,0.79,10125,371.015,2025/06/05 14:58:03.449
3831980283.090,1.058,384.624,756.88,300.28,130447,0.79,10125,371.015,2025/06/05 14:58:04.441
3831980284.090,-0.302,383.550,756.88,300.28,130772,0.79,10125,371.015,2025/06/05 14:58:05.449
3831980285.090,-0.398,383.474,756.88,300.30,130851,0.79,10125,371.015,2025/06/05 14:58:06.446
3831980286.090,-1.098,382.916,756.62,300.30,130687,0.79,10125,371.015,2025/06/05 14:58:07.445
3831980287.091,0.031,383.812,756.88,300.31,130719,0.79,10125,371.015,2025/06/05 14:58:08.449
3831980288.090,-1.324,382.733,756.31,300.30,130993,0.79,10125,371.015,2025/06/05 14:58:09.438
3831980289.090,0.515,384.198,757.09,300.32,130713,0.79,10125,371.015,2025/06/05 14:58:10.436
3831980290.091,0.083,383.852,756.73,300.30,130768,0.79,10125,371.015,2025/06/05 14:58:11.447
3831980291.091,-0.144,383.665,756.31,300.30,130735,0.79,10125,371.015,2025/06/05 14:58:12.444
3831980292.094,-0.702,383.225,756.42,300.30,130688,0.79,10125,371.015,2025/06/05 14:58:13.444
3831980293.090,-0.207,383.622,756.73,300.30,130606,0.79,10125,371.015,2025/06/05 14:58:14.444
3831980294.094,-2.266,382.002,757.09,300.30,130906,0.79,10125,371.015,2025/06/05 14:58:15.449
3831980295.094,-1.092,382.923,756.73,300.30,130790,0.79,10125,371.015,2025/06/05 14:58:16.451
3831980296.090,0.255,383.995,757.19,300.30,130734,0.79,10125,371.015,2025/06/05 14:58:17.445
3831980297.092,-1.660,382.477,756.88,300.30,130788,0.79,10125,371.015,2025/06/05 14:58:18.442
3831980298.093,-1.287,382.762,756.31,300.30,130796,0.79,10125,371.015,2025/06/05 14:58:19.450
3831980299.090,-1.667,382.464,756.42,300.30,130720,0.79,10125,371.015,2025/06/05 14:58:20.447
3831980300.087,-1.226,382.820,756.88,300.28,130762,0.79,10125,371.015,2025/06/05 14:58:21.447
3831980301.081,NaN,NaN,756.62,300.31,240660,0.79,31025,371.015,2025/06/05 14:58:22.435
3831980302.080,NaN,NaN,755.64,300.31,229344,0.79,31025,371.015,2025/06/05 14:58:23.445
3831980303.080,NaN,NaN,755.85,300.31,229370,0.79,31025,371.015,2025/06/05 14:58:24.439
3831980304.081,NaN,NaN,756.73,300.31,229360,0.79,31025,371.015,2025/06/05 14:58:25.434
3831980305.080,NaN,NaN,755.64,300.31,229376,0.79,31025,371.015,2025/06/05 14:58:26.441
3831980306.080,NaN,NaN,756.16,300.31,229367,0.79,31025,371.015,2025/06/05 14:58:27.432
3831980307.080,NaN,NaN,756.16,300.31,229380,0.79,31025,371.015,2025/06/05 14:58:28.449
3831980308.080,86.028,451.747,756.73,300.31,22660,0.79,31025,371.015,2025/06/05 14:58:29.433
3831980309.080,-0.065,383.719,755.85,300.31,130650,0.79,31125,371.015,2025/06/05 14:58:30.426
3831980310.083,0.745,384.364,756.16,300.31,130610,0.79,31125,371.015,2025/06/05 14:58:31.438
3831980311.080,-1.848,382.319,756.31,300.30,130725,0.79,32125,371.015,2025/06/05 14:58:32.442
3831980312.080,-1.338,382.714,755.85,300.30,130802,0.79,32125,371.015,2025/06/05 14:58:33.449
3831980313.081,-1.286,382.763,756.31,300.30,130530,0.79,32125,371.015,2025/06/05 14:58:34.435
3831980314.081,-0.665,383.253,756.31,300.31,130688,0.79,32125,371.015,2025/06/05 14:58:35.440
3831980315.081,-1.239,382.786,755.49,300.30,130826,0.79,32125,371.015,2025/06/05 14:58:36.439
3831980316.081,-1.827,382.329,755.95,300.30,130920,0.79,32125,371.015,2025/06/05 14:58:37.434
3831980317.081,-1.393,382.670,755.85,300.31,130886,0.79,32125,371.015,2025/06/05 14:58:38.450
3831980318.080,-0.609,383.297,756.31,300.32,130723,0.79,32125,371.015,2025/06/05 14:58:39.432
3831980319.080,-0.972,383.002,755.85,300.32,130661,0.79,32125,371.015,2025/06/05 14:58:40.429
3831980320.080,-0.635,383.278,756.42,300.31,130858,0.79,32125,371.015,2025/06/05 14:58:41.440
3831980321.079,-1.210,382.828,756.62,300.31,130807,0.79,32125,371.015,2025/06/05 14:58:42.438
3831980322.080,-1.405,382.668,756.31,300.32,130775,0.79,32125,371.015,2025/06/05 14:58:43.454
3831980323.081,-1.823,382.332,755.95,300.31,130824,0.79,32125,371.015,2025/06/05 14:58:44.436
3831980324.081,-1.405,382.666,756.16,300.31,130828,0.79,32125,371.015,2025/06/05 14:58:45.437
3831980325.081,-0.311,383.530,756.16,300.32,130673,0.79,32125,371.015,2025/06/05 14:58:46.430
3831980326.081,-1.187,382.829,755.64,300.30,130769,0.79,32125,371.015,2025/06/05 14:58:47.440
3831980327.083,-0.948,383.031,756.42,300.31,130840,0.79,32125,371.015,2025/06/05 14:58:48.440
3831980328.082,-0.155,383.661,756.62,300.32,130742,0.79,32125,371.015,2025/06/05 14:58:49.440
3831980329.081,-2.382,381.889,755.85,300.30,130671,0.79,32125,371.015,2025/06/05 14:58:50.438
3831980330.082,-0.834,383.113,755.95,300.31,130774,0.79,32125,371.015,2025/06/05 14:58:51.437
3831980331.082,-1.374,382.693,756.31,300.31,130813,0.79,32125,371.015,2025/06/05 14:58:52.438
3831980332.082,0.043,383.812,756.31,300.31,130715,0.79,32125,371.015,2025/06/05 14:58:53.452
3831980333.082,-0.879,383.077,755.95,300.32,130669,0.79,32125,371.015,2025/06/05 14:58:54.435
3831980334.082,-0.952,383.031,756.62,300.31,130811,0.79,32125,371.015,2025/06/05 14:58:55.444
3831980335.081,-0.889,383.081,756.62,300.32,130780,0.79,32125,371.015,2025/06/05 14:58:56.430
3831980336.082,-1.566,382.533,755.85,300.32,130759,0.79,32125,371.015,2025/06/05 14:58:57.431
3831980337.081,-1.372,382.691,756.16,300.32,130753,0.79,32125,371.015,2025/06/05 14:58:58.444
3831980338.081,-1.289,382.762,756.42,300.31,130742,0.79,32125,371.015,2025/06/05 14:58:59.441
3831980339.081,-1.241,382.792,755.95,300.31,130757,0.79,32125,371.015,2025/06/05 14:59:00.439
3831980340.081,-0.664,383.247,755.95,300.32,130644,0.79,32125,371.015,2025/06/05 14:59:01.436
3831980341.081,-1.412,382.665,756.42,300.31,130757,0.79,32125,371.015,2025/06/05 14:59:02.436
3831980342.081,-2.340,381.927,756.16,300.32,130774,0.79,32125,371.015,2025/06/05 14:59:03.454
3831980343.081,-0.113,383.683,755.95,300.31,130721,0.79,32125,371.015,2025/06/05 14:59:04.439
3831980344.084,-0.380,383.475,756.16,300.32,130715,0.79,32125,371.015,2025/06/05 14:59:05.442
3831980345.080,-0.100,383.700,756.42,300.32,130640,0.79,32125,371.015,2025/06/05 14:59:06.442
3831980346.081,-0.994,382.990,756.16,300.31,130657,0.79,32125,371.015,2025/06/05 14:59:07.442
3831980347.084,-1.103,382.907,756.31,300.32,130798,0.79,32125,371.015,2025/06/05 14:59:08.449
3831980348.080,0.240,383.973,756.62,300.32,130715,0.79,32125,371.015,2025/06/05 14:59:09.435
3831980349.081,-1.045,382.949,756.16,300.32,130729,0.79,32125,371.015,2025/06/05 14:59:10.440
3831980350.080,-1.397,382.674,756.31,300.31,130682,0.79,32125,371.015,2025/06/05 14:59:11.443
3831980351.080,-1.780,382.365,755.95,300.32,130754,0.79,32125,371.015,2025/06/05 14:59:12.478
3831980352.091,-2.274,381.145,757.09,300.33,131491,0.79,11125,370.166,2025/06/05 14:59:13.448
3831980353.091,-3.822,379.919,756.88,300.31,131711,0.79,11125,370.166,2025/06/05 14:59:14.455
3831980354.090,-0.077,382.872,756.62,300.33,130815,0.79,11125,370.166,2025/06/05 14:59:15.451
3831980355.091,-0.702,382.380,756.73,300.33,130672,0.79,11125,370.166,2025/06/05 14:59:16.448
3831980356.090,-0.341,382.671,757.09,300.33,130708,0.79,11125,370.166,2025/06/05 14:59:17.440
3831980357.091,1.274,383.948,757.09,300.33,130631,0.79,11125,370.166,2025/06/05 14:59:18.444
3831980358.090,-0.796,382.312,757.09,300.32,130857,0.79,11125,370.166,2025/06/05 14:59:19.450
3831980359.091,-0.525,382.527,757.09,300.32,130773,0.79,11125,370.166,2025/06/05 14:59:20.457
3831980360.095,1.758,384.322,756.62,300.33,130271,0.79,11125,370.166,2025/06/05 14:59:21.456
3831980361.091,3.586,385.750,755.64,300.32,130012,0.79,11125,370.166,2025/06/05 14:59:22.444
3831980362.103,3.741,385.872,755.64,300.33,129797,0.79,10125,370.166,2025/06/05 14:59:23.463
3831980363.092,2.802,385.139,756.16,300.32,130286,0.79,10125,370.166,2025/06/05 14:59:24.453
3831980364.092,1.921,384.434,755.64,300.33,130346,0.79,10125,370.166,2025/06/05 14:59:25.445
3831980365.092,1.281,383.938,756.16,300.32,130572,0.79,10125,370.166,2025/06/05 14:59:26.448
